53.22,0.0,4.61787161287,0.240651677123
55.515,0.0,6.02791768669,0.224034790545
57.81,0.0,7.10663244077,0.182392975241
60.105,0.0,6.43596951901,0.181771394083
62.4,0.0,9.33790543648,0.157105420916
64.695,0.0,8.92452567081,0.151461464811
66.99,0.0,8.79552746733,0.131618942986
69.285,0.0,8.18190151121,0.134665649618
71.58,0.0,8.77709064436,0.128025241407
73.875,0.0,8.93997317373,0.128701347793
76.17,0.0,7.99375561426,0.129641071052
78.465,0.0,8.57920939461,0.134153310975
80.76,0.0,8.421054717,0.133615572594
83.19,0.0,9.05018716038,0.126462191678
85.485,0.0,8.63662580895,0.143957662274
87.78,0.0,9.2062894911,0.133067479695
90.075,0.0,9.06926975232,0.14203109255
92.37,0.0,9.80420740346,0.129171225229
94.665,0.0,10.2287009703,0.138135726698
96.96,0.0,10.2399326063,0.135188513216
99.255,0.0,10.3764066744,0.146139499761
101.55,0.0,10.5305550842,0.14651049081
103.845,0.0,10.606753045,0.156978876185
106.14,0.0,11.0915918438,0.148968861629
108.435,0.0,11.2620309659,0.167551105156
110.73,0.0,11.6362087604,0.151702663296
113.025,0.0,11.8960868506,0.169802669707
115.32,0.0,12.5645379289,0.160347586061
117.615,0.0,12.6137907645,0.17553988896
119.91,0.0,12.729237209,0.171232601141
122.205,0.0,13.0033727161,0.187134802743
124.5,0.0,13.3875156983,0.180357162648
126.919278431,0.0,13.7386406814,0.185845427202
129.347421777,0.0,14.0060747924,0.19152400745
131.906563223,0.0,14.3946673612,0.185096684639
134.605446401,0.0,14.9402741323,0.193339167625
137.439687369,0.0,15.2606095508,0.191444166709
140.676472701,0.0,15.9022676854,0.182914068916
144.182057564,0.0,16.2323354816,0.192195747348
147.950791801,0.0,16.8326958239,0.189557429197
152.264898319,0.0,17.415651835,0.187949703717
157.109313344,0.0,18.173575839,0.193435958221
162.628632872,0.0,19.6063391804,0.185969477072
169.083451224,0.0,20.3019570702,0.190973021518
176.727424784,0.0,21.7999814473,0.194501379703
186.329615012,0.0,23.5625259206,0.195655450859
199.330538841,0.0,25.5314973826,0.203387973278
218.677365748,0.0,29.1755336064,0.224400593692
257.685275521,0.0,35.6800839453,0.308013649408
