37.02,0.0,36.429293523,0.0718446917024
42.69,0.0,41.7556122311,0.0760773510347
46.47,0.0,46.1858399472,0.0470602891
48.36,0.0,47.4103110813,0.0612298608441
50.25,0.0,49.6070512164,0.0541078363937
52.14,0.0,51.5704167519,0.0513556501344
54.03,0.0,53.554843385,0.048375288072
55.92,0.0,55.2964580991,0.0501816420403
57.81,0.0,57.349953312,0.0510894762582
59.7,0.0,59.6526939025,0.0472998197401
61.725,0.0,61.6601942852,0.0455372676018
63.75,0.0,63.7532293398,0.0500093627711
65.64,0.0,65.5891482987,0.0532850690005
67.53,0.0,67.8128901805,0.0518177154902
69.42,0.0,69.6072909606,0.0540397473019
71.31,0.0,71.746924203,0.0553674780382
73.2,0.0,73.7262952749,0.0565190430512
75.09,0.0,75.7602048058,0.0577957050902
76.98,0.0,77.6607802458,0.0603876419735
78.87,0.0,79.6136335812,0.0616657712923
80.76,0.0,81.6905754431,0.0638949013096
82.65,0.0,83.7484781548,0.0663262792523
84.54,0.0,85.4882476836,0.0678623255809
86.43,0.0,87.5886046075,0.0702867867192
88.32,0.0,89.7017396077,0.0727885523574
90.21,0.0,91.6809675303,0.0753892991915
92.1,0.0,93.5043218759,0.0772271593695
94.125,0.0,95.7625023468,0.0742583032531
96.15,0.0,98.0202620086,0.0829333285518
98.04,0.0,99.9233797686,0.0853070329472
99.93,0.0,101.870718048,0.0882375019441
101.82,0.0,103.691385657,0.0908468901492
103.708117209,0.0,105.762464418,0.0945053447401
105.591463179,0.0,107.809540111,0.0969815574862
107.616473068,0.0,109.881423294,0.0942197806765
109.775415875,0.0,112.082856999,0.0972566456448
112.065764752,0.0,114.563848981,0.0953690222651
114.495723119,0.0,117.049443489,0.100641769115
117.058659567,0.0,119.774347876,0.0999921222493
119.889182252,0.0,122.803443975,0.0996469876001
122.994422333,0.0,126.044080929,0.0997909743899
126.361459394,0.0,129.485184261,0.103448336868
130.129981144,0.0,133.609206846,0.10243700287
134.313210688,0.0,138.098595475,0.107036350873
138.878927844,0.0,142.640128139,0.109102421134
144.260368127,0.0,148.496229346,0.109383818225
150.594214329,0.0,155.020984711,0.113724309816
158.091406661,0.0,163.095856222,0.115743420759
167.570788667,0.0,173.026525189,0.120559223298
180.414216027,0.0,186.074871791,0.127598161701
200.081164312,0.0,206.375641911,0.143526542362
243.69665701,0.0,244.696898256,0.21859075225
